index,LOCATION,SUBJECT,MEASURE,TIME,Value
1037,COL,WHEAT,TONNE_HA,2019,0.832065604
2704,ZMB,RICE,TONNE_HA,1994,0.597222209
15046,BGD,MAIZE,TONNE_HA,2014,6.891891956
12296,CAN,MAIZE,THND_HA,1991,1104.804
8439,IDN,RICE,THND_TONNE,2000,32696.37
9645,MEX,WHEAT,THND_HA,1991,983.892
8561,THA,RICE,THND_HA,2014,11079.99981
10571,BRICS,SOYBEAN,THND_TONNE,2022,151256.6626
12555,GHA,MAIZE,THND_HA,2002,649.9999668
8323,HTI,RICE,THND_HA,2023,44.09891064
10247,SSA,SOYBEAN,THND_TONNE,2022,1312.865523
9682,CAN,WHEAT,THND_TONNE,1992,29877.2
13962,NZL,SOYBEAN,TONNE_HA,2005,0.0
11253,IDN,MAIZE,TONNE_HA,2023,5.651129401
8827,PRY,WHEAT,THND_HA,2000,158.9999999
10210,KAZ,SOYBEAN,TONNE_HA,2021,2.056342295
17626,AUS,SOYBEAN,THND_TONNE,2022,92.00887197
17114,THA,MAIZE,THND_TONNE,2014,4729.527
1540,KAZ,WHEAT,TONNE_HA,2018,1.183215815
15395,PER,SOYBEAN,THND_TONNE,2007,3.0
2697,VNM,WHEAT,TONNE_HA,2023,0.001009945
2286,SDN,RICE,TONNE_HA,2008,3.566666603
7793,MYS,WHEAT,THND_HA,1991,1.000000017
9704,CAN,WHEAT,THND_TONNE,2014,29419.60184
8833,PRY,WHEAT,THND_HA,2006,320.0
14517,DZA,MAIZE,TONNE_HA,2020,0.000980352
15938,NGA,MAIZE,TONNE_HA,2010,2.180764675
6434,UKR,RICE,THND_HA,1995,21.99999937
7335,ARG,WHEAT,THND_TONNE,2001,15300.0
12094,BGD,SOYBEAN,THND_HA,2005,26.15281498
16136,ETH,MAIZE,THND_HA,1992,1242.99997
13106,JPN,MAIZE,THND_TONNE,2013,0.18
10995,PRY,SOYBEAN,THND_TONNE,2017,10033.03263
17242,IND,SOYBEAN,THND_HA,1998,6222.5
12022,USA,MAIZE,THND_HA,2005,30391.9937
18493,COL,SOYBEAN,THND_HA,2025,23.3918605
6421,TZA,WHEAT,THND_TONNE,2018,119.9812115
1333,IDN,RICE,TONNE_HA,1991,2.79415226
12983,PRY,MAIZE,THND_TONNE,1998,874.0
20274,EU28,SOYBEAN,THND_TONNE,2020,2475.569011
15342,AUS,MAIZE,THND_TONNE,1990,268.9
13144,BRICS,MAIZE,THND_TONNE,2015,348190.8
1984,PHL,RICE,TONNE_HA,1994,1.850722671
14195,TZA,SOYBEAN,TONNE_HA,2022,0.37551519
2435,THA,RICE,TONNE_HA,2013,2.082886457
11311,MOZ,SOYBEAN,THND_HA,2009,0.0009
7716,ZAF,WHEAT,THND_HA,2022,474.4390057
14967,BRA,MAIZE,THND_TONNE,2007,52112.217
16160,ETH,MAIZE,THND_HA,2016,2025.013383
15362,AUS,MAIZE,THND_TONNE,2010,450.535
8196,CAN,WHEAT,THND_HA,2004,9388.9
7182,GHA,RICE,THND_TONNE,2023,424.4941949
20425,OECD,SOYBEAN,THND_TONNE,2012,89657.99292
3920,PRY,RICE,THND_HA,2022,148.8138422
14900,PAK,MAIZE,THND_TONNE,2012,4220.1
10194,KAZ,SOYBEAN,TONNE_HA,2005,1.25
12302,CAN,MAIZE,THND_HA,1997,1045.1
17836,KAZ,MAIZE,THND_HA,2016,143.5538952
7125,PHL,RICE,THND_TONNE,2002,8498.649
19189,URY,SOYBEAN,THND_HA,2001,30.0
2813,WLD,WHEAT,TONNE_HA,2004,2.880311698
8452,IDN,RICE,THND_TONNE,2013,44721.072
536,USA,WHEAT,TONNE_HA,2022,3.230800797
10265,PRY,MAIZE,TONNE_HA,2004,2.545454502
1139,ETH,RICE,TONNE_HA,2013,1.77692306
10376,MYS,MAIZE,THND_HA,2007,25.00000055
4116,NZL,WHEAT,THND_HA,2006,40.537
6864,PER,WHEAT,THND_HA,1993,84.99999823
6797,TZA,RICE,THND_TONNE,1998,676.0
7913,NZL,RICE,THND_TONNE,2004,0.0
19337,HTI,SOYBEAN,THND_HA,2005,0.0009
617,ARG,RICE,TONNE_HA,1995,3.317547809
6388,DZA,WHEAT,THND_HA,2021,1997.397475
1310,IND,WHEAT,TONNE_HA,2004,2.712915897
16004,ZMB,MAIZE,TONNE_HA,2004,1.923296332
14222,DZA,SOYBEAN,THND_TONNE,2013,0.0009
3251,EU28,RICE,TONNE_HA,2024,4.272183172
3547,SAU,RICE,THND_TONNE,2009,0.0009
19726,ISR,MAIZE,THND_TONNE,2003,0.0009
14835,ISR,SOYBEAN,TONNE_HA,2019,1.064784891
7459,CHE,RICE,THND_HA,2017,0.0
19116,THA,SOYBEAN,THND_HA,2000,207.5249939
16412,BRICS,SOYBEAN,THND_HA,1996,23575.19998
4874,BGD,WHEAT,THND_TONNE,2011,972.085
8442,IDN,RICE,THND_TONNE,2003,32846.688
2209,ZAF,RICE,TONNE_HA,2003,2.000999928
10722,MYS,SOYBEAN,THND_TONNE,1996,0.001
7087,AUS,RICE,THND_TONNE,2000,1643.0
1121,ETH,RICE,TONNE_HA,1995,0.0009
2656,VNM,RICE,TONNE_HA,2018,4.006118534
3478,ZAF,RICE,THND_TONNE,2012,2.001
7321,COL,WHEAT,THND_HA,2023,20.06352373
11106,USA,MAIZE,THND_TONNE,2020,363547.8856
13197,SSA,SOYBEAN,TONNE_HA,1996,0.566667698
14475,THA,MAIZE,TONNE_HA,2014,3.919616699
7185,WLD,WHEAT,THND_HA,1995,217405.9863
19636,COL,MAIZE,TONNE_HA,2021,3.690032378
20553,OECD,SOYBEAN,THND_HA,2013,33650.67565
3526,UKR,WHEAT,THND_HA,2024,6920.511004
19146,IDN,SOYBEAN,THND_TONNE,1994,1564.849976
1835,PAK,WHEAT,TONNE_HA,2025,3.305774968
5742,TZA,RICE,THND_HA,2023,1171.275948
19319,MOZ,MAIZE,THND_HA,2023,1912.436506
8466,IRN,RICE,THND_HA,1991,581.9999764
1042,COL,WHEAT,TONNE_HA,2024,0.873313209
9892,AUS,WHEAT,THND_TONNE,1991,10557.4
6369,DZA,WHEAT,THND_HA,2002,1398.000036
982,COL,RICE,TONNE_HA,2000,3.265971899
15469,CHE,SOYBEAN,THND_HA,2009,1.118
7648,GHA,WHEAT,THND_HA,1990,1.000000017
17095,THA,MAIZE,THND_TONNE,1995,4147.0
2596,URY,WHEAT,TONNE_HA,1994,2.563157797
13073,MYS,SOYBEAN,THND_HA,2016,0.002992159
4488,CHE,RICE,THND_TONNE,2021,0.0
19707,CHL,SOYBEAN,TONNE_HA,2020,1.087439368
377,NZL,WHEAT,TONNE_HA,2007,8.112035156
357,MEX,WHEAT,TONNE_HA,2023,5.26272981
13378,RUS,SOYBEAN,TONNE_HA,1997,0.693069307
8496,IRN,RICE,THND_HA,2021,609.3238368
14100,MOZ,MAIZE,TONNE_HA,1999,1.159630656
6285,MOZ,RICE,THND_TONNE,1990,64.0
14458,THA,MAIZE,TONNE_HA,1997,3.198664427
5174,ZAF,RICE,THND_HA,1995,1.0
7997,ARG,WHEAT,THND_HA,2016,4093.5
10819,MYS,MAIZE,TONNE_HA,2021,3.495057071
2234,ZAF,WHEAT,TONNE_HA,1992,1.765333295
11615,PER,MAIZE,THND_HA,1994,347.0000108
5716,TZA,RICE,THND_HA,1997,439.0000072
12956,MEX,MAIZE,THND_TONNE,2007,23512.75185
19656,TUR,SOYBEAN,THND_TONNE,2005,29.0
8132,SDN,RICE,THND_HA,2012,7.699999771
4352,URY,WHEAT,THND_TONNE,1990,416.0
13508,SSA,MAIZE,THND_HA,2019,27026.12102
8300,HTI,RICE,THND_HA,2000,51.99999941
6535,EGY,RICE,THND_HA,2024,611.4545047
9717,IND,WHEAT,THND_HA,1991,24166.9991
5170,ZAF,RICE,THND_HA,1991,1.0
13871,NOR,MAIZE,TONNE_HA,2022,1.0
9672,MEX,WHEAT,THND_HA,2018,748.1165124
2718,ZMB,RICE,TONNE_HA,2008,0.878699958
8670,OECD,WHEAT,THND_TONNE,2020,297100.2503
1256,GHA,WHEAT,TONNE_HA,2022,0.00100787
2640,VNM,RICE,TONNE_HA,2002,3.061748981
4318,ISR,WHEAT,THND_HA,1992,87.9999967
19538,COL,SOYBEAN,THND_TONNE,1995,58.10300064
17413,TUR,SOYBEAN,TONNE_HA,2025,4.377075398
2652,VNM,RICE,TONNE_HA,2014,3.741297483
5921,BGD,WHEAT,THND_HA,2022,484.9014896
6847,DZA,RICE,THND_HA,2012,1.000000017
13902,NGA,SOYBEAN,TONNE_HA,2017,1.03781391
11823,ZAF,SOYBEAN,THND_TONNE,2022,1524.536042
6098,BGD,RICE,THND_TONNE,2019,36372.98723
1336,IDN,RICE,TONNE_HA,1994,2.867868423
113,CAN,WHEAT,TONNE_HA,1995,2.246702689
7115,PHL,RICE,THND_TONNE,1992,6221.5
16539,UKR,MAIZE,TONNE_HA,2015,4.994318008
9438,BRICS,WHEAT,THND_TONNE,2000,214618.844
6024,CAN,RICE,THND_HA,2017,0.0
18215,HTI,SOYBEAN,THND_TONNE,1999,0.0009
19917,KOR,MAIZE,TONNE_HA,2014,5.177599596
4286,IDN,WHEAT,THND_HA,1996,1.000000017
18730,SAU,SOYBEAN,TONNE_HA,2010,1.0
18567,IND,SOYBEAN,TONNE_HA,1991,0.657693323
16298,NZL,SOYBEAN,THND_TONNE,1990,0.0001
17688,SDN,MAIZE,TONNE_HA,2012,1.34375
14019,TZA,SOYBEAN,THND_HA,1990,5.5
5954,SSA,WHEAT,THND_TONNE,2019,6108.277166
9978,JPN,RICE,THND_TONNE,2005,8221.044
380,NZL,WHEAT,TONNE_HA,2010,7.285795757
5438,URY,RICE,THND_TONNE,2007,801.99
14447,BRA,MAIZE,THND_HA,2022,15382.67478
16849,DZA,SOYBEAN,TONNE_HA,2001,1.0
16844,DZA,SOYBEAN,TONNE_HA,1996,1.0
19082,TZA,MAIZE,THND_TONNE,2002,2705.0
135,CAN,WHEAT,TONNE_HA,2017,3.032567248
9610,PHL,WHEAT,THND_TONNE,1992,0.0009
5290,EGY,WHEAT,THND_TONNE,2003,6845.0
17125,THA,MAIZE,THND_TONNE,2025,5446.131736
12806,ZAF,MAIZE,THND_HA,2001,3222.999963
17814,KAZ,MAIZE,THND_HA,1994,111.9999979
16522,UKR,MAIZE,TONNE_HA,1998,2.534141064
4745,CAN,RICE,THND_TONNE,1990,0.0
12311,CAN,MAIZE,THND_HA,2006,1060.9
10036,ZAF,WHEAT,THND_TONNE,1991,2142.0
16142,ETH,MAIZE,THND_HA,1998,1449.000035
6209,ISR,RICE,THND_HA,2022,1.015249737
5099,MOZ,WHEAT,THND_HA,1992,2.0
2087,RUS,RICE,TONNE_HA,2025,3.672121471
10411,CAN,SOYBEAN,THND_TONNE,2006,3465.5
7290,COL,WHEAT,THND_HA,1992,43.00000007
10711,CHN,MAIZE,TONNE_HA,2021,6.269382367
3997,SSA,RICE,THND_TONNE,1995,6568.4207
12231,CHN,MAIZE,THND_HA,1998,25239.0
10632,WLD,MAIZE,THND_HA,2014,180894.5086
7217,JPN,WHEAT,THND_HA,1991,238.7
12288,ISR,SOYBEAN,THND_TONNE,2019,0.000974432
3288,WLD,RICE,THND_TONNE,1998,389939.8791
11697,HTI,MAIZE,THND_HA,2004,274.9999945
425,TUR,RICE,TONNE_HA,2019,4.858349121
16332,NZL,SOYBEAN,THND_TONNE,2024,0.0001
17560,BGD,MAIZE,THND_TONNE,1992,3.0
5885,GHA,WHEAT,THND_TONNE,2022,0.00098914
4693,MEX,RICE,THND_HA,2010,41.74779
18612,KOR,MAIZE,THND_HA,2000,15.808
16012,ZMB,MAIZE,TONNE_HA,2012,2.664231062
8645,OECD,WHEAT,THND_TONNE,1995,245529.4632
6815,TZA,RICE,THND_TONNE,2016,1623.018036
8360,IND,WHEAT,THND_TONNE,2024,101418.1228
11304,MOZ,SOYBEAN,THND_HA,2002,0.0009
12507,VNM,SOYBEAN,THND_HA,1990,110.0
20448,OECD,MAIZE,TONNE_HA,2003,6.711296426
7552,KAZ,RICE,THND_TONNE,2002,132.8664063
8327,IND,WHEAT,THND_TONNE,1991,55135.0
3214,CHE,WHEAT,TONNE_HA,2019,6.130784434
18292,HTI,MAIZE,TONNE_HA,2004,0.734545469
1833,PAK,WHEAT,TONNE_HA,2023,3.201434577
3658,MOZ,WHEAT,THND_TONNE,2012,17.653
14902,PAK,MAIZE,THND_TONNE,2014,4608.9
15084,GHA,SOYBEAN,THND_HA,2016,0.000899383
5182,ZAF,RICE,THND_HA,2003,1.000000036
19015,USA,SOYBEAN,THND_TONNE,2007,72857.232
16085,NGA,MAIZE,THND_HA,2013,4315.00018
10128,VNM,WHEAT,THND_HA,2011,1.000000017
13487,SSA,MAIZE,THND_HA,1998,20329.85886
3162,CHE,RICE,TONNE_HA,2003,0.0
15383,PER,SOYBEAN,THND_TONNE,1995,2.209000111
8944,BRICS,WHEAT,THND_HA,2009,83814.19938
7330,ARG,WHEAT,THND_TONNE,1996,15914.0
653,ARG,WHEAT,TONNE_HA,1995,1.92755102
6180,ISR,RICE,THND_HA,1993,1.000000017
13372,RUS,SOYBEAN,TONNE_HA,1991,0.936977637
3234,EU28,RICE,TONNE_HA,2007,4.086918519
9619,PHL,WHEAT,THND_TONNE,2001,0.0009
2726,ZMB,RICE,TONNE_HA,2016,0.876357019
1113,EGY,WHEAT,TONNE_HA,2023,7.19653732
17384,TUR,SOYBEAN,TONNE_HA,1996,1.625
10104,TUR,RICE,THND_HA,2023,119.4567396
373,NZL,WHEAT,TONNE_HA,2003,6.255745721
2099,RUS,WHEAT,TONNE_HA,2001,1.977542352
8025,EU28,WHEAT,THND_HA,2013,25791.1
2993,BRICS,RICE,TONNE_HA,2013,3.308589773
6137,NOR,RICE,THND_TONNE,2022,0.0
1275,IND,RICE,TONNE_HA,2005,2.102380276
18177,CAN,SOYBEAN,TONNE_HA,1997,2.583710834
4304,IDN,WHEAT,THND_HA,2014,1.000000017
10346,MEX,SOYBEAN,THND_TONNE,2013,239.24806
9634,PHL,WHEAT,THND_TONNE,2016,0.000903107
12187,BRA,SOYBEAN,THND_TONNE,1990,15394.5
2132,SAU,RICE,TONNE_HA,1998,0.0009
13520,CAN,MAIZE,THND_TONNE,1995,7280.9
5568,NGA,WHEAT,THND_TONNE,1993,33.0
14764,CHL,MAIZE,THND_TONNE,2020,1552.43406
18213,HTI,SOYBEAN,THND_TONNE,1997,0.0009
9630,PHL,WHEAT,THND_TONNE,2012,0.0009
9114,PRY,WHEAT,THND_TONNE,1999,188.0
13797,UKR,SOYBEAN,THND_HA,2020,2048.001962
11417,URY,MAIZE,THND_HA,2007,58.99999908
14341,PRY,MAIZE,THND_HA,2024,938.5828313
19986,BRICS,SOYBEAN,TONNE_HA,2011,2.338488074
862,CHL,RICE,TONNE_HA,2024,4.940996448
17367,ZAF,MAIZE,THND_TONNE,2015,10628.8
7771,BRICS,RICE,THND_HA,2005,76567.85365
10653,CAN,MAIZE,TONNE_HA,1999,7.97466922
12810,ZAF,MAIZE,THND_HA,2005,3223.000017
1720,NGA,RICE,TONNE_HA,2018,1.11558817
15866,GHA,SOYBEAN,THND_TONNE,2010,0.0009
7536,HTI,WHEAT,THND_TONNE,2022,0.000962512
18065,AUS,SOYBEAN,TONNE_HA,1993,1.975609756
19060,AUS,SOYBEAN,THND_HA,2016,37.82729454
8030,EU28,WHEAT,THND_HA,2018,26608.16514
638,ARG,RICE,TONNE_HA,2016,4.695931149
13394,RUS,SOYBEAN,TONNE_HA,2013,1.266146449
4132,NZL,WHEAT,THND_HA,2022,53.48851976
4622,NOR,RICE,THND_HA,2011,0.0
566,DZA,RICE,TONNE_HA,2016,0.720275991
10117,VNM,WHEAT,THND_HA,2000,1.000000017
7691,ZAF,WHEAT,THND_HA,1997,1382.0
12139,KOR,SOYBEAN,TONNE_HA,2014,1.865549483
8233,TUR,WHEAT,THND_TONNE,2005,21500.0
1305,IND,WHEAT,TONNE_HA,1999,2.590124607
7948,PER,WHEAT,THND_TONNE,2003,190.0
4303,IDN,WHEAT,THND_HA,2013,1.000000017
16821,ETH,MAIZE,THND_TONNE,2009,3897.0
8900,BRA,WHEAT,THND_HA,2001,1728.492
5852,NOR,WHEAT,THND_HA,2025,88.0
12562,GHA,MAIZE,THND_HA,2009,650.0000302
5687,VNM,WHEAT,THND_TONNE,2004,0.0009
6061,GHA,RICE,THND_HA,2018,220.5540927
9791,CHE,WHEAT,THND_TONNE,1993,591.0
8830,PRY,WHEAT,THND_HA,2003,289.9999952
9191,MEX,WHEAT,THND_TONNE,2004,2321.22363
7873,EGY,RICE,THND_TONNE,1999,4013.73
19802,DZA,MAIZE,THND_HA,2007,1.000000017
1795,PAK,RICE,TONNE_HA,2021,2.80735213
8621,MYS,WHEAT,THND_TONNE,2002,0.0009
19445,ARG,SOYBEAN,THND_HA,2010,18130.0
1057,EGY,RICE,TONNE_HA,2003,6.722900867
1964,PER,WHEAT,TONNE_HA,2010,1.418393731
2629,VNM,RICE,TONNE_HA,1991,2.076455593
20210,BRA,SOYBEAN,TONNE_HA,2019,3.12279513
4816,MOZ,RICE,THND_HA,2025,382.4127232
10525,SSA,MAIZE,TONNE_HA,2012,1.836991211
5098,MOZ,WHEAT,THND_HA,1991,2.0
18145,VNM,MAIZE,THND_TONNE,2001,2162.0
5459,NZL,WHEAT,THND_TONNE,1992,218.995
14658,WLD,SOYBEAN,THND_HA,2022,132691.4686
8819,PRY,WHEAT,THND_HA,1992,191.9999931
10712,CHN,MAIZE,TONNE_HA,2022,6.346388344
16694,UKR,SOYBEAN,THND_TONNE,1990,99.34799957
6958,UKR,RICE,THND_TONNE,2015,41.6875
18974,EGY,MAIZE,TONNE_HA,2002,7.677536011
8550,THA,RICE,THND_HA,2003,10164.00029
7175,GHA,RICE,THND_TONNE,2016,351.7108956
15076,GHA,SOYBEAN,THND_HA,2008,0.0009
2543,UKR,WHEAT,TONNE_HA,2013,3.392781019
20469,OECD,MAIZE,TONNE_HA,2024,9.393462242
3884,BGD,RICE,THND_HA,2022,11516.92225
19056,AUS,SOYBEAN,THND_HA,2012,41.0
2275,SDN,RICE,TONNE_HA,1997,0.400000006
8932,BRICS,WHEAT,THND_HA,1997,82867.54537
8696,ARG,RICE,THND_HA,2010,215.0
420,TUR,RICE,TONNE_HA,2014,4.581416607
284,KOR,WHEAT,TONNE_HA,2022,3.524988107
998,COL,RICE,TONNE_HA,2016,2.692258143
13868,NOR,MAIZE,TONNE_HA,2019,1.0
3181,CHE,RICE,TONNE_HA,2022,0.0
8785,EU28,RICE,THND_HA,1994,373.3361157
16810,ETH,MAIZE,THND_TONNE,1998,2344.0
6491,SDN,WHEAT,THND_TONNE,2016,435.0014292
13291,MYS,MAIZE,THND_TONNE,2018,46.58630648
3834,CHL,RICE,THND_TONNE,2008,81.70220313
18807,JPN,SOYBEAN,THND_HA,2015,129.6060606
4768,CAN,RICE,THND_TONNE,2013,0.0
3245,EU28,RICE,TONNE_HA,2018,4.087171136
4281,IDN,WHEAT,THND_HA,1991,1.000000017
12517,VNM,SOYBEAN,THND_HA,2000,140.3000031
14364,UKR,MAIZE,THND_TONNE,2011,22300.0
18838,UKR,SOYBEAN,TONNE_HA,2010,1.620057859
5833,NOR,WHEAT,THND_HA,2006,86.0
17859,KAZ,MAIZE,THND_TONNE,2003,437.0
19099,TZA,MAIZE,THND_TONNE,2019,5653.77018
17666,SDN,MAIZE,TONNE_HA,1990,2.700000048
8902,BRA,WHEAT,THND_HA,2003,2560.231
11297,MOZ,SOYBEAN,THND_HA,1995,0.0009
9606,PAK,WHEAT,THND_TONNE,2024,30114.48655
5216,KOR,WHEAT,THND_HA,2001,0.915
11386,AUS,MAIZE,THND_HA,2012,52.25937
160,JPN,RICE,TONNE_HA,2006,4.592260664
15754,VNM,MAIZE,TONNE_HA,2006,3.731003761
8604,USA,RICE,THND_TONNE,2021,7073.824096
682,ARG,WHEAT,TONNE_HA,2024,2.808449774
11399,AUS,MAIZE,THND_HA,2025,67.36931197
17323,PHL,SOYBEAN,THND_TONNE,2007,1.0
150,JPN,RICE,TONNE_HA,1996,4.740345979
14903,PAK,MAIZE,THND_TONNE,2015,4600.0
7924,NZL,RICE,THND_TONNE,2015,0.0
3411,ETH,WHEAT,THND_TONNE,2017,4209.324946
12575,GHA,MAIZE,THND_HA,2022,663.705982
14556,THA,SOYBEAN,THND_TONNE,2023,60.61604062
16726,UKR,SOYBEAN,THND_TONNE,2022,5005.034409
18125,JPN,MAIZE,TONNE_HA,2017,2.673952122
18617,KOR,MAIZE,THND_HA,2005,15.176
11285,MOZ,SOYBEAN,TONNE_HA,2019,0.000901746
18519,ZMB,MAIZE,THND_TONNE,2015,2681.651
6913,URY,WHEAT,THND_HA,2006,192.9999948
4983,ISR,WHEAT,THND_TONNE,2017,107.4775392
8088,CHN,WHEAT,THND_HA,2004,21626.0
4315,IDN,WHEAT,THND_HA,2025,0.9945086
6407,TZA,WHEAT,THND_TONNE,2004,67.0
8688,ARG,RICE,THND_HA,2002,124.0
16950,EGY,MAIZE,THND_HA,1994,864.9999757
2661,VNM,RICE,TONNE_HA,2023,4.430141126
18057,ARG,SOYBEAN,THND_TONNE,2021,64083.89231
9961,IRN,WHEAT,THND_TONNE,2024,14883.07426
14695,ETH,MAIZE,TONNE_HA,2023,3.912186616
3788,ISR,RICE,THND_TONNE,1998,0.0009
6688,IDN,WHEAT,THND_TONNE,1997,0.0009
15621,KAZ,SOYBEAN,THND_TONNE,2017,213.0558583
1276,IND,RICE,TONNE_HA,2006,2.130616903
6544,USA,WHEAT,THND_TONNE,1997,67536.504
19344,HTI,SOYBEAN,THND_HA,2012,0.0009
5751,KAZ,WHEAT,THND_HA,1996,11226.99989
16660,NZL,MAIZE,TONNE_HA,1992,8.355981162
116,CAN,WHEAT,TONNE_HA,1998,2.254960345
15968,UKR,MAIZE,THND_HA,2004,1680.000036
10989,PRY,SOYBEAN,THND_TONNE,2011,4040.0
8968,HTI,RICE,THND_TONNE,1997,66.7
12428,TUR,MAIZE,THND_TONNE,2015,6400.0
1112,EGY,WHEAT,TONNE_HA,2022,7.098287055
17042,ISR,MAIZE,THND_HA,2014,1.0
10063,ZAF,WHEAT,THND_TONNE,2018,1559.707463
19299,MOZ,MAIZE,THND_HA,2003,1356.000026
12442,WLD,MAIZE,TONNE_HA,1997,4.02992458
16558,IDN,SOYBEAN,TONNE_HA,1998,1.200612664
17528,IDN,MAIZE,THND_HA,1996,3743.999822
10289,HTI,MAIZE,THND_TONNE,1992,226.0
3651,MOZ,WHEAT,THND_TONNE,2005,2.1
8262,COL,RICE,THND_TONNE,1998,1290.64
1255,GHA,WHEAT,TONNE_HA,2021,0.000992255
3684,NOR,WHEAT,THND_TONNE,2002,262.0
11373,AUS,MAIZE,THND_HA,1999,74.2
17995,NZL,SOYBEAN,THND_HA,1995,0.0
19521,CHN,SOYBEAN,TONNE_HA,2014,1.787352941
17077,PHL,SOYBEAN,THND_HA,2013,1.299999952
14516,DZA,MAIZE,TONNE_HA,2019,0.000965193
2481,THA,WHEAT,TONNE_HA,2023,0.001020251
7453,CHE,RICE,THND_HA,2011,0.0
18103,JPN,MAIZE,TONNE_HA,1995,2.5
10777,BRA,SOYBEAN,THND_HA,2015,31297.47723
17903,NOR,MAIZE,THND_HA,2011,1.0
829,CHL,RICE,TONNE_HA,1991,2.623333216
8035,EU28,WHEAT,THND_HA,2023,26676.55846
1602,MYS,WHEAT,TONNE_HA,2008,0.0009
11799,ZAF,SOYBEAN,THND_TONNE,1998,201.0
3058,NZL,RICE,TONNE_HA,2007,0.0
15614,KAZ,SOYBEAN,THND_TONNE,2010,114.0
12642,ARG,MAIZE,THND_TONNE,2017,34845.12861
19213,URY,SOYBEAN,THND_HA,2025,1311.149528
14245,ETH,SOYBEAN,THND_TONNE,2000,25.0
15567,SSA,MAIZE,THND_TONNE,1999,28179.5295
12918,THA,MAIZE,THND_HA,2005,1030.000016
11024,MEX,MAIZE,TONNE_HA,2010,3.259895044
14554,THA,SOYBEAN,THND_TONNE,2021,58.4665823
6039,GHA,RICE,THND_HA,1996,105.0000033
19930,GHA,MAIZE,THND_TONNE,1991,932.0
14801,PHL,MAIZE,THND_TONNE,2021,8125.764701
8642,MYS,WHEAT,THND_TONNE,2023,0.000965086
11682,CHE,MAIZE,TONNE_HA,2025,9.913513931
17443,USA,SOYBEAN,THND_HA,2019,33521.08735
1921,PER,RICE,TONNE_HA,2003,4.614795208
11741,CHL,MAIZE,THND_HA,2012,139.0000044
11432,URY,MAIZE,THND_HA,2022,110.8552986
10105,TUR,RICE,THND_HA,2024,119.3021881
16871,DZA,SOYBEAN,TONNE_HA,2023,1.145564063
18488,COL,SOYBEAN,THND_HA,2020,23.45447603
17080,PHL,SOYBEAN,THND_HA,2016,1.292565258
13088,JPN,MAIZE,THND_TONNE,1995,0.3
3851,CHL,RICE,THND_TONNE,2025,122.0892977
3938,ETH,WHEAT,THND_HA,2004,1099.000031
6921,URY,WHEAT,THND_HA,2014,398.8000045
10351,MEX,SOYBEAN,THND_TONNE,2018,414.4423991
15006,ISR,SOYBEAN,THND_HA,2010,0.0009
8542,THA,RICE,THND_HA,1995,9112.999754
15594,KAZ,SOYBEAN,THND_TONNE,1990,25.0
15197,WLD,MAIZE,THND_TONNE,2025,1146044.33
14705,ZAF,MAIZE,TONNE_HA,1997,2.519512892
3607,RUS,RICE,THND_TONNE,1997,218.824024
13775,UKR,SOYBEAN,THND_HA,1998,31.0
1320,IND,WHEAT,TONNE_HA,2014,3.145407438
13517,CAN,MAIZE,THND_TONNE,1992,4882.6
17261,IND,SOYBEAN,THND_HA,2017,11952.21496
18673,TUR,SOYBEAN,THND_HA,2025,47.32981071
19271,PER,SOYBEAN,THND_HA,2011,2.200000048
168,JPN,RICE,TONNE_HA,2014,4.963154286
5748,KAZ,WHEAT,THND_HA,1993,12752.99998
7386,VNM,RICE,THND_TONNE,2016,29396.16809
20119,CHE,SOYBEAN,TONNE_HA,2000,2.569593208
12239,CHN,MAIZE,THND_HA,2006,28463.0
14649,WLD,SOYBEAN,THND_HA,2013,112575.8563
14906,PAK,MAIZE,THND_TONNE,2018,5192.878829
4950,DZA,RICE,THND_TONNE,2020,0.777196973
398,TUR,RICE,TONNE_HA,1992,3.0
19922,KOR,MAIZE,TONNE_HA,2019,5.116793217
11562,SAU,MAIZE,TONNE_HA,2013,5.714285851
149,JPN,RICE,TONNE_HA,1995,4.597586402
3069,NZL,RICE,TONNE_HA,2018,0.0
11385,AUS,MAIZE,THND_HA,2011,78.0
94,CAN,RICE,TONNE_HA,2012,0.0
9876,CHN,RICE,THND_HA,2011,30057.0
7020,CHL,WHEAT,THND_HA,2005,315.000006
16080,NGA,MAIZE,THND_HA,2008,4315.000019
14194,TZA,SOYBEAN,TONNE_HA,2021,0.375180538
10690,CHN,MAIZE,TONNE_HA,2000,4.597501735
14817,ISR,SOYBEAN,TONNE_HA,2001,1.0
20108,ZAF,SOYBEAN,TONNE_HA,2025,1.908432994
13588,NGA,SOYBEAN,THND_HA,1991,513.0
1496,KAZ,RICE,TONNE_HA,2010,2.648132086
7495,TZA,WHEAT,THND_HA,2017,95.36004166
5186,ZAF,RICE,THND_HA,2007,1.000000036
7732,KOR,RICE,THND_HA,2002,1053.186
4885,BGD,WHEAT,THND_TONNE,2022,1514.696705
16373,ZMB,SOYBEAN,THND_HA,1993,19.01399994
11165,MEX,SOYBEAN,THND_HA,2007,62.58
8037,EU28,WHEAT,THND_HA,2025,26720.11044
18299,HTI,MAIZE,TONNE_HA,2011,1.200000048
19125,THA,SOYBEAN,THND_HA,2009,175.0
3746,PAK,RICE,THND_TONNE,1992,3116.2
12978,PRY,MAIZE,THND_TONNE,1993,439.0
